#StationCode:4404
#InstrumentKind: CSV  (20220103174700_4404)
#StartTime:2022/01/03 17:46:51.000
#RecordLength(sec):81.00
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. a:    5.309 ~    -4.351
#AmplitudeMAX. b:   25.567 ~   -28.417
#AmplitudeMAX. c:   19.173 ~   -19.736
#         ____a____ ____b____ ____c____
#PGA(mm):     53.09,   284.17,   197.36
#PGV(mm):      6.89,    42.04,    25.79
#PGD(um):      3209,     7068,     6605
#Intensity:4.0 touC:0.705 PGA:29.0gal PGV:30.4mm/s
#Time sync.:NTP
#Movement:NA, "2022-01-03 17:47:00.400000"
#DataSequence: Time; a; b; c; Pd; Displacement; 
#Data: 4F10.3                                                                       
      0.0000,     0.040,    -0.035,    -0.021,     0.000,     0.005
      0.0100,     0.002,    -0.039,    -0.015,     0.000,     0.005
      0.0200,    -0.020,    -0.041,    -0.001,     0.000,     0.005
      0.0300,    -0.019,    -0.015,     0.029,     0.000,     0.005
      0.0400,     0.002,     0.002,     0.044,     0.000,     0.005
      0.0500,     0.005,     0.030,     0.039,     0.000,     0.005
      0.0600,    -0.015,     0.041,     0.034,     0.000,     0.005
      0.0700,    -0.037,     0.053,     0.028,     0.000,     0.004
      0.0800,    -0.051,     0.058,     0.024,     0.000,     0.004
      0.0900,    -0.053,     0.031,     0.028,     0.000,     0.004
      0.1000,    -0.012,     0.029,     0.036,     0.000,     0.004
      0.1100,     0.062,     0.021,     0.033,     0.000,     0.004
      0.1200,     0.086,     0.007,     0.023,     0.000,     0.004
      0.1300,     0.091,     0.007,     0.002,     0.000,     0.004
      0.1400,     0.069,     0.002,    -0.006,     0.000,     0.004
      0.1500,     0.018,    -0.012,    -0.014,     0.000,     0.004
      0.1600,    -0.010,    -0.010,     0.011,     0.000,     0.004
      0.1700,    -0.018,    -0.018,     0.040,     0.000,     0.004
      0.1800,     0.004,    -0.026,     0.060,     0.000,     0.003
      0.1900,     0.012,    -0.023,     0.060,     0.000,     0.003
      0.2000,     0.019,    -0.004,     0.033,     0.000,     0.003
      0.2100,     0.022,    -0.002,    -0.010,     0.000,     0.003
      0.2200,    -0.009,    -0.001,    -0.052,     0.000,     0.003
      0.2300,    -0.038,    -0.006,    -0.071,     0.000,     0.003
      0.2400,    -0.038,    -0.027,    -0.070,     0.000,     0.003
      0.2500,    -0.050,    -0.038,    -0.064,     0.000,     0.003
      0.2600,    -0.076,    -0.045,    -0.053,     0.000,     0.003
      0.2700,    -0.098,    -0.035,    -0.042,     0.000,     0.003
      0.2800,    -0.111,    -0.030,    -0.050,     0.000,     0.002
      0.2900,    -0.108,    -0.018,    -0.047,     0.000,     0.002
      0.3000,    -0.063,    -0.022,    -0.019,     0.000,     0.002
      0.3100,    -0.038,    -0.026,     0.017,     0.000,     0.002
      0.3200,    -0.002,    -0.031,     0.056,     0.000,     0.002
      0.3300,     0.019,    -0.042,     0.070,     0.000,     0.002
      0.3400,     0.021,    -0.031,     0.058,     0.000,     0.002
      0.3500,     0.015,    -0.010,     0.026,     0.000,     0.001
      0.3600,     0.016,    -0.009,    -0.001,     0.000,     0.001
      0.3700,     0.030,    -0.012,    -0.002,     0.000,     0.001
      0.3800,     0.026,    -0.034,     0.024,     0.000,     0.001
      0.3900,     0.027,    -0.034,     0.054,     0.000,     0.001
      0.4000,     0.039,    -0.027,     0.075,     0.000,     0.001
      0.4100,     0.026,    -0.005,     0.071,     0.000,     0.001
      0.4200,     0.004,     0.023,     0.058,     0.000,     0.001
      0.4300,    -0.018,     0.038,     0.029,     0.000,     0.000
      0.4400,    -0.026,     0.023,     0.003,     0.000,     0.000
      0.4500,    -0.055,    -0.022,    -0.024,     0.000,     0.000
      0.4600,    -0.059,    -0.043,    -0.024,     0.000,     0.000
      0.4700,    -0.030,    -0.063,    -0.011,     0.000,    -0.000
      0.4800,    -0.006,    -0.055,     0.023,     0.000,    -0.000
      0.4900,     0.058,    -0.054,     0.060,     0.000,    -0.000
      0.5000,     0.091,    -0.046,     0.072,     0.000,    -0.001
      0.5100,     0.121,    -0.029,     0.071,     0.000,    -0.001
      0.5200,     0.121,    -0.027,     0.060,     0.000,    -0.001
      0.5300,     0.100,    -0.006,     0.036,     0.000,    -0.001
      0.5400,     0.068,    -0.002,     0.014,     0.000,    -0.001
      0.5500,    -0.002,     0.015,    -0.012,     0.000,    -0.001
      0.5600,    -0.052,     0.006,    -0.025,     0.000,    -0.001
      0.5700,    -0.076,    -0.003,    -0.040,     0.000,    -0.001
      0.5800,    -0.079,    -0.015,    -0.048,     0.000,    -0.001
      0.5900,    -0.102,    -0.034,    -0.042,     0.000,    -0.001
      0.6000,    -0.098,    -0.051,    -0.028,     0.000,    -0.002
      0.6100,    -0.079,    -0.067,    -0.011,     0.000,    -0.002
      0.6200,    -0.070,    -0.070,    -0.009,     0.000,    -0.002
      0.6300,    -0.056,    -0.059,     0.002,     0.000,    -0.002
      0.6400,    -0.034,    -0.039,    -0.007,     0.000,    -0.002
      0.6500,    -0.002,    -0.006,    -0.009,     0.000,    -0.002
      0.6600,    -0.019,     0.031,    -0.011,     0.000,    -0.003
      0.6700,    -0.022,     0.043,     0.011,     0.000,    -0.003
      0.6800,    -0.029,     0.051,     0.010,     0.000,    -0.003
      0.6900,    -0.033,     0.041,     0.013,     0.000,    -0.003
      0.7000,     0.000,    -0.000,     0.015,     0.000,    -0.003
      0.7100,     0.020,    -0.046,     0.021,     0.000,    -0.003
      0.7200,     0.019,    -0.052,     0.038,     0.000,    -0.003
      0.7300,     0.023,    -0.046,     0.050,     0.000,    -0.004
      0.7400,     0.018,    -0.006,     0.056,     0.000,    -0.004
      0.7500,     0.021,     0.024,     0.044,     0.000,    -0.004
      0.7600,     0.049,     0.033,     0.021,     0.000,    -0.004
      0.7700,     0.079,     0.015,     0.012,     0.000,    -0.004
      0.7800,     0.088,    -0.014,     0.001,     0.000,    -0.004
      0.7900,     0.071,    -0.044,    -0.013,     0.000,    -0.005
      0.8000,     0.043,    -0.053,    -0.024,     0.000,    -0.005
      0.8100,     0.013,    -0.031,    -0.044,     0.000,    -0.005
      0.8200,    -0.047,    -0.006,    -0.053,     0.000,    -0.005
      0.8300,    -0.084,    -0.006,    -0.055,     0.000,    -0.005
      0.8400,    -0.086,     0.006,    -0.038,     0.000,    -0.005
      0.8500,    -0.098,     0.002,    -0.020,     0.000,    -0.005
      0.8600,    -0.062,    -0.003,     0.003,     0.000,    -0.005
      0.8700,    -0.017,     0.008,     0.005,     0.000,    -0.006
      0.8800,     0.028,     0.019,     0.010,     0.000,    -0.006
      0.8900,     0.032,     0.032,    -0.007,     0.000,    -0.006
      0.9000,     0.033,     0.039,    -0.021,     0.000,    -0.006
      0.9100,     0.057,     0.032,    -0.026,     0.000,    -0.006
      0.9200,     0.034,     0.030,    -0.040,     0.000,    -0.006
      0.9300,     0.020,     0.015,    -0.034,     0.000,    -0.006
      0.9400,    -0.009,     0.010,    -0.028,     0.000,    -0.007
      0.9500,    -0.026,    -0.009,    -0.033,     0.000,    -0.007
      0.9600,    -0.030,    -0.013,    -0.021,     0.000,    -0.007
      0.9700,     0.007,    -0.023,     0.007,     0.000,    -0.007
      0.9800,     0.049,    -0.036,     0.034,     0.000,    -0.007
      0.9900,     0.073,    -0.051,     0.043,     0.000,    -0.007
      1.0000,     0.058,    -0.054,     0.051,     0.000,    -0.007
      1.0100,     0.030,    -0.048,     0.040,     0.000,    -0.007
      1.0200,    -0.011,    -0.022,     0.018,     0.000,    -0.008
      1.0300,    -0.060,     0.044,    -0.020,     0.000,    -0.008
      1.0400,    -0.070,     0.081,    -0.051,     0.000,    -0.008
      1.0500,    -0.055,     0.109,    -0.070,     0.000,    -0.008
      1.0600,    -0.066,     0.102,    -0.075,     0.000,    -0.008
      1.0700,    -0.032,     0.059,    -0.068,     0.000,    -0.008
      1.0800,    -0.016,     0.023,    -0.050,     0.000,    -0.008
      1.0900,    -0.009,     0.000,    -0.027,     0.000,    -0.008
      1.1000,    -0.007,    -0.008,    -0.018,     0.000,    -0.009
      1.1100,     0.008,    -0.015,    -0.004,     0.000,    -0.009
      1.1200,     0.028,    -0.029,     0.001,     0.000,    -0.009
      1.1300,     0.034,    -0.043,     0.007,     0.000,    -0.009
      1.1400,     0.053,    -0.060,    -0.009,     0.000,    -0.009
      1.1500,     0.060,    -0.065,    -0.026,     0.000,    -0.009
      1.1600,     0.030,    -0.038,    -0.053,     0.000,    -0.009
      1.1700,     0.001,    -0.005,    -0.072,     0.000,    -0.009
      1.1800,    -0.000,     0.025,    -0.068,     0.000,    -0.010
      1.1900,     0.022,     0.029,    -0.046,     0.000,    -0.010
      1.2000,     0.027,     0.025,    -0.020,     0.000,    -0.010
      1.2100,     0.057,     0.008,     0.005,     0.000,    -0.010
      1.2200,     0.078,    -0.015,    -0.009,     0.000,    -0.010
      1.2300,     0.069,    -0.029,    -0.021,     0.000,    -0.010
      1.2400,     0.055,    -0.046,    -0.047,     0.000,    -0.010
      1.2500,     0.074,    -0.042,    -0.044,     0.000,    -0.010
      1.2600,     0.086,    -0.037,    -0.024,     0.000,    -0.010
      1.2700,     0.079,    -0.021,    -0.003,     0.000,    -0.010
      1.2800,     0.055,    -0.006,     0.018,     0.000,    -0.010
      1.2900,     0.037,     0.013,     0.025,     0.000,    -0.011
      1.3000,    -0.021,     0.047,     0.014,     0.000,    -0.011
      1.3100,    -0.041,     0.062,     0.012,     0.000,    -0.011
      1.3200,    -0.034,     0.054,     0.009,     0.000,    -0.011
      1.3300,    -0.005,     0.035,     0.021,     0.000,    -0.011
      1.3400,     0.001,     0.010,     0.014,     0.000,    -0.011
      1.3500,    -0.001,    -0.016,     0.012,     0.000,    -0.011
      1.3600,    -0.006,    -0.027,     0.006,     0.000,    -0.011
      1.3700,    -0.008,    -0.029,     0.002,     0.000,    -0.011
      1.3800,     0.007,    -0.011,     0.008,     0.000,    -0.011
      1.3900,     0.052,     0.011,     0.030,     0.000,    -0.011
      1.4000,     0.054,     0.016,     0.031,     0.000,    -0.011
      1.4100,     0.064,     0.037,     0.032,     0.000,    -0.011
      1.4200,     0.062,     0.040,     0.042,     0.000,    -0.011
      1.4300,     0.041,     0.035,     0.025,     0.000,    -0.011
      1.4400,     0.031,     0.026,    -0.001,     0.000,    -0.011
      1.4500,     0.018,     0.019,    -0.028,     0.000,    -0.011
      1.4600,     0.015,     0.012,    -0.051,     0.000,    -0.011
      1.4700,     0.005,     0.010,    -0.069,     0.000,    -0.011
      1.4800,    -0.014,     0.014,    -0.071,     0.000,    -0.011
      1.4900,    -0.011,     0.016,    -0.048,     0.000,    -0.011
      1.5000,    -0.044,     0.019,    -0.021,     0.000,    -0.012
      1.5100,    -0.056,     0.014,     0.006,     0.000,    -0.012
      1.5200,    -0.058,     0.011,     0.036,     0.000,    -0.012
      1.5300,    -0.054,     0.001,     0.060,     0.000,    -0.012
      1.5400,    -0.061,     0.003,     0.068,     0.000,    -0.012
      1.5500,    -0.045,     0.001,     0.064,     0.000,    -0.012
      1.5600,    -0.028,     0.007,     0.055,     0.000,    -0.012
      1.5700,    -0.018,     0.006,     0.044,     0.000,    -0.012
      1.5800,    -0.003,     0.020,     0.027,     0.000,    -0.012
      1.5900,     0.035,     0.034,     0.012,     0.000,    -0.012
      1.6000,     0.035,     0.051,    -0.007,     0.000,    -0.012
      1.6100,    -0.000,     0.072,    -0.007,     0.000,    -0.012
      1.6200,    -0.024,     0.081,    -0.008,     0.000,    -0.012
      1.6300,    -0.046,     0.081,    -0.004,     0.000,    -0.012
      1.6400,    -0.039,     0.059,     0.020,     0.000,    -0.012
      1.6500,    -0.001,     0.036,     0.038,     0.000,    -0.012
      1.6600,     0.031,     0.013,     0.062,     0.000,    -0.013
      1.6700,     0.036,     0.001,     0.068,     0.000,    -0.013
      1.6800,     0.038,    -0.011,     0.057,     0.000,    -0.013
      1.6900,     0.029,    -0.031,     0.044,     0.000,    -0.013
      1.7000,     0.023,    -0.041,     0.016,     0.000,    -0.013
      1.7100,     0.016,    -0.035,    -0.018,     0.000,    -0.013
      1.7200,     0.018,    -0.018,    -0.049,     0.000,    -0.013
      1.7300,     0.023,    -0.011,    -0.064,     0.000,    -0.013
      1.7400,     0.005,     0.012,    -0.075,     0.000,    -0.013
      1.7500,    -0.043,     0.021,    -0.072,     0.000,    -0.013
      1.7600,    -0.069,     0.006,    -0.058,     0.000,    -0.013
      1.7700,    -0.053,    -0.014,    -0.051,     0.000,    -0.013
