#StationCode:5017
#InstrumentKind: CSV  (20211206210608_5017)
#StartTime:2021/12/06 21:05:59.010
#RecordLength(sec):141.00
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. a:    1.687 ~    -1.614
#AmplitudeMAX. b:    4.672 ~    -4.141
#AmplitudeMAX. c:    4.808 ~    -4.641
#         ____a____ ____b____ ____c____
#PGA(mm):     16.87,    46.72,    48.08
#PGV(mm):      0.79,     3.46,     4.09
#PGD(um):       246,      386,      421
#Intensity:2.0 touC:0.094 PGA:5.2gal PGV:3.7mm/s
#Time sync.:NTP
#Movement:NA, "2021-12-06 21:06:08.528000"
#DataSequence: Time; a; b; c; Pd; Displacement; pgvA; pgvB; pgvC
#Data: 4F10.3                                                        
      0.0000,    -0.016,     0.000,    -0.022,     0.000,     0.027,    -0.018,    -0.024,    -0.002
      0.0100,    -0.001,     0.017,    -0.041,     0.000,     0.027,    -0.018,    -0.021,    -0.006
      0.0200,     0.002,     0.023,    -0.054,     0.000,     0.027,    -0.016,    -0.017,    -0.012
      0.0300,    -0.006,     0.022,    -0.064,     0.000,     0.027,    -0.015,    -0.013,    -0.018
      0.0400,    -0.021,     0.015,    -0.067,     0.000,     0.027,    -0.015,    -0.010,    -0.024
      0.0500,    -0.034,     0.005,    -0.065,     0.000,     0.027,    -0.017,    -0.008,    -0.030
      0.0600,    -0.036,    -0.002,    -0.057,     0.000,     0.027,    -0.019,    -0.007,    -0.034
      0.0700,    -0.022,    -0.007,    -0.046,     0.000,     0.027,    -0.020,    -0.007,    -0.038
      0.0800,     0.004,    -0.009,    -0.032,     0.000,     0.027,    -0.019,    -0.007,    -0.039
      0.0900,     0.036,    -0.007,    -0.016,     0.000,     0.027,    -0.015,    -0.006,    -0.039
      0.1000,     0.063,    -0.004,    -0.002,     0.000,     0.027,    -0.009,    -0.006,    -0.037
      0.1100,     0.077,    -0.002,     0.008,     0.000,     0.027,    -0.001,    -0.005,    -0.034
      0.1200,     0.073,    -0.002,     0.013,     0.000,     0.027,     0.006,    -0.005,    -0.031
      0.1300,     0.052,    -0.004,     0.012,     0.000,     0.027,     0.012,    -0.004,    -0.027
      0.1400,     0.018,    -0.008,     0.007,     0.000,     0.027,     0.015,    -0.004,    -0.024
      0.1500,    -0.021,    -0.014,    -0.000,     0.000,     0.027,     0.013,    -0.004,    -0.022
      0.1600,    -0.060,    -0.020,    -0.007,     0.000,     0.027,     0.009,    -0.005,    -0.020
      0.1700,    -0.091,    -0.024,    -0.011,     0.000,     0.027,     0.001,    -0.006,    -0.019
      0.1800,    -0.110,    -0.026,    -0.010,     0.000,     0.027,    -0.009,    -0.008,    -0.019
      0.1900,    -0.111,    -0.023,    -0.003,     0.000,     0.027,    -0.019,    -0.009,    -0.018
      0.2000,    -0.093,    -0.015,     0.007,     0.000,     0.027,    -0.027,    -0.009,    -0.016
      0.2100,    -0.057,    -0.004,     0.018,     0.000,     0.027,    -0.031,    -0.009,    -0.013
      0.2200,    -0.012,     0.010,     0.024,     0.000,     0.027,    -0.031,    -0.007,    -0.009
      0.2300,     0.031,     0.024,     0.020,     0.000,     0.027,    -0.027,    -0.004,    -0.006
