#StationCode:5053
#InstrumentKind: CSV  (20220103174700_5053)
#StartTime:2022/01/03 17:46:51.000
#RecordLength(sec):141.00
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. a:    7.450 ~    -8.744
#AmplitudeMAX. b:   33.044 ~   -43.112
#AmplitudeMAX. c:   59.963 ~   -55.415
#         ____a____ ____b____ ____c____
#PGA(mm):     87.44,   431.12,   599.63
#PGV(mm):     13.65,    63.27,    73.73
#PGD(um):      4394,    12934,    10560
#Intensity:4.0 touC:0.546 PGA:66.4gal PGV:60.9mm/s
#Time sync.:NTP
#Movement:DN, "2022-01-03 17:47:00.600000"
#DataSequence: Time; a; b; c; Pd; Displacement; pgvA; pgvB; pgvC
#Data: 4F10.3                                                      
      0.0000,     0.019,    -0.044,    -0.000,     0.000,    -0.013,    -0.014,    -0.022,    -0.036
      0.0100,     0.026,    -0.038,     0.016,     0.000,    -0.012,    -0.012,    -0.022,    -0.033
      0.0200,     0.034,    -0.031,     0.024,     0.000,    -0.012,    -0.009,    -0.022,    -0.029
      0.0300,     0.042,    -0.024,     0.022,     0.000,    -0.012,    -0.005,    -0.021,    -0.025
      0.0400,     0.049,    -0.018,     0.012,     0.000,    -0.012,    -0.001,    -0.020,    -0.022
      0.0500,     0.055,    -0.013,     0.001,     0.000,    -0.012,     0.004,    -0.018,    -0.019
      0.0600,     0.057,    -0.010,    -0.005,     0.000,    -0.012,     0.008,    -0.016,    -0.018
      0.0700,     0.055,    -0.007,    -0.005,     0.000,    -0.012,     0.012,    -0.013,    -0.018
      0.0800,     0.051,    -0.007,     0.004,     0.000,    -0.012,     0.015,    -0.011,    -0.016
      0.0900,     0.045,    -0.010,     0.016,     0.000,    -0.012,     0.018,    -0.009,    -0.014
      0.1000,     0.037,    -0.015,     0.028,     0.000,    -0.012,     0.019,    -0.008,    -0.011
      0.1100,     0.029,    -0.021,     0.035,     0.000,    -0.012,     0.020,    -0.007,    -0.007
      0.1200,     0.021,    -0.023,     0.034,     0.000,    -0.012,     0.019,    -0.006,    -0.003
      0.1300,     0.014,    -0.019,     0.026,     0.000,    -0.011,     0.018,    -0.006,     0.000
      0.1400,     0.009,    -0.007,     0.015,     0.000,    -0.011,     0.017,    -0.004,     0.002
      0.1500,     0.006,     0.011,     0.004,     0.000,    -0.011,     0.015,    -0.002,     0.003
      0.1600,     0.004,     0.033,    -0.003,     0.000,    -0.011,     0.013,     0.003,     0.002
      0.1700,     0.005,     0.050,    -0.006,     0.000,    -0.011,     0.011,     0.008,     0.002
      0.1800,     0.007,     0.058,    -0.007,     0.000,    -0.011,     0.009,     0.015,     0.001
      0.1900,     0.010,     0.050,    -0.007,     0.000,    -0.011,     0.008,     0.021,     0.000
      0.2000,     0.013,     0.029,    -0.008,     0.000,    -0.011,     0.007,     0.025,    -0.001
      0.2100,     0.012,    -0.002,    -0.007,     0.000,    -0.011,     0.006,     0.026,    -0.001
      0.2200,     0.007,    -0.034,    -0.004,     0.000,    -0.010,     0.005,     0.024,    -0.002
      0.2300,    -0.002,    -0.058,     0.005,     0.000,    -0.010,     0.003,     0.019,    -0.002
      0.2400,    -0.011,    -0.071,     0.019,     0.000,    -0.010,     0.001,     0.013,    -0.000
      0.2500,    -0.016,    -0.070,     0.035,     0.000,    -0.010,    -0.002,     0.006,     0.002
      0.2600,    -0.014,    -0.061,     0.048,     0.000,    -0.010,    -0.005,     0.001,     0.006
      0.2700,    -0.008,    -0.051,     0.054,     0.000,    -0.010,    -0.007,    -0.003,     0.010
      0.2800,    -0.002,    -0.047,     0.050,     0.000,    -0.010,    -0.009,    -0.006,     0.014
      0.2900,    -0.000,    -0.052,     0.036,     0.000,    -0.010,    -0.009,    -0.009,     0.017
      0.3000,    -0.005,    -0.064,     0.014,     0.000,    -0.010,    -0.010,    -0.012,     0.018
      0.3100,    -0.016,    -0.078,    -0.008,     0.000,    -0.009,    -0.012,    -0.016,     0.016
      0.3200,    -0.028,    -0.086,    -0.026,     0.000,    -0.009,    -0.014,    -0.021,     0.013
      0.3300,    -0.037,    -0.082,    -0.033,     0.000,    -0.009,    -0.017,    -0.025,     0.009
      0.3400,    -0.038,    -0.066,    -0.030,     0.000,    -0.009,    -0.021,    -0.029,     0.004
      0.3500,    -0.030,    -0.039,    -0.019,     0.000,    -0.009,    -0.023,    -0.029,     0.001
      0.3600,    -0.013,    -0.010,    -0.003,     0.000,    -0.009,    -0.024,    -0.027,    -0.000
      0.3700,     0.007,     0.014,     0.012,     0.000,    -0.009,    -0.024,    -0.022,    -0.000
      0.3800,     0.025,     0.027,     0.020,     0.000,    -0.009,    -0.021,    -0.016,     0.001
      0.3900,     0.036,     0.028,     0.021,     0.000,    -0.009,    -0.017,    -0.010,     0.002
      0.4000,     0.036,     0.019,     0.014,     0.000,    -0.009,    -0.013,    -0.005,     0.003
      0.4100,     0.024,     0.006,     0.005,     0.000,    -0.009,    -0.009,    -0.001,     0.003
      0.4200,    -0.001,    -0.007,    -0.003,     0.000,    -0.008,    -0.008,     0.002,     0.003
      0.4300,    -0.034,    -0.014,    -0.005,     0.000,    -0.008,    -0.010,     0.003,     0.002
      0.4400,    -0.069,    -0.016,    -0.000,     0.000,    -0.008,    -0.014,     0.004,     0.001
      0.4500,    -0.096,    -0.013,     0.008,     0.000,    -0.008,    -0.022,     0.004,     0.001
      0.4600,    -0.108,    -0.010,     0.017,     0.000,    -0.008,    -0.030,     0.005,     0.001
      0.4700,    -0.099,    -0.010,     0.024,     0.000,    -0.008,    -0.038,     0.006,     0.003
      0.4800,    -0.071,    -0.013,     0.027,     0.000,    -0.008,    -0.043,     0.007,     0.004
      0.4900,    -0.027,    -0.017,     0.028,     0.000,    -0.008,    -0.044,     0.007,     0.006
      0.5000,     0.021,    -0.019,     0.029,     0.000,    -0.008,    -0.040,     0.007,     0.008
      0.5100,     0.061,    -0.018,     0.033,     0.000,    -0.008,    -0.032,     0.007,     0.010
      0.5200,     0.085,    -0.015,     0.039,     0.000,    -0.008,    -0.022,     0.007,     0.012
      0.5300,     0.088,    -0.011,     0.046,     0.000,    -0.008,    -0.012,     0.007,     0.014
      0.5400,     0.072,    -0.008,     0.054,     0.000,    -0.008,    -0.002,     0.008,     0.017
      0.5500,     0.046,    -0.005,     0.058,     0.000,    -0.008,     0.004,     0.008,     0.020
      0.5600,     0.019,    -0.002,     0.057,     0.000,    -0.007,     0.007,     0.009,     0.023
      0.5700,    -0.002,     0.001,     0.048,     0.000,    -0.007,     0.008,     0.011,     0.025
      0.5800,    -0.013,     0.006,     0.031,     0.000,    -0.007,     0.007,     0.012,     0.026
      0.5900,    -0.016,     0.011,     0.009,     0.000,    -0.007,     0.006,     0.014,     0.024
      0.6000,    -0.015,     0.015,    -0.012,     0.000,    -0.007,     0.004,     0.016,     0.021
      0.6100,    -0.013,     0.019,    -0.025,     0.000,    -0.007,     0.003,     0.018,     0.016
      0.6200,    -0.015,     0.019,    -0.023,     0.000,    -0.007,     0.002,     0.020,     0.011
      0.6300,    -0.018,     0.017,    -0.004,     0.000,    -0.007,     0.000,     0.022,     0.007
      0.6400,    -0.021,     0.013,     0.027,     0.000,    -0.007,    -0.001,     0.023,     0.006
      0.6500,    -0.020,     0.005,     0.060,     0.000,    -0.007,    -0.003,     0.023,     0.009
      0.6600,    -0.011,    -0.005,     0.084,     0.000,    -0.007,    -0.003,     0.023,     0.013
      0.6700,     0.003,    -0.017,     0.088,     0.000,    -0.007,    -0.003,     0.021,     0.019
      0.6800,     0.020,    -0.030,     0.072,     0.000,    -0.007,    -0.001,     0.018,     0.023
      0.6900,     0.035,    -0.042,     0.040,     0.000,    -0.006,     0.002,     0.014,     0.025
      0.7000,     0.041,    -0.053,     0.004,     0.000,    -0.006,     0.006,     0.010,     0.023
      0.7100,     0.036,    -0.061,    -0.025,     0.000,    -0.006,     0.009,     0.004,     0.018
      0.7200,     0.020,    -0.066,    -0.039,     0.000,    -0.006,     0.012,    -0.001,     0.012
      0.7300,    -0.002,    -0.068,    -0.035,     0.000,    -0.006,     0.012,    -0.006,     0.005
      0.7400,    -0.024,    -0.068,    -0.020,     0.000,    -0.006,     0.010,    -0.011,     0.000
      0.7500,    -0.041,    -0.065,    -0.000,     0.000,    -0.006,     0.006,    -0.015,    -0.003
      0.7600,    -0.051,    -0.063,     0.015,     0.000,    -0.006,     0.002,    -0.019,    -0.004
      0.7700,    -0.055,    -0.059,     0.021,     0.000,    -0.006,    -0.003,    -0.022,    -0.004
      0.7800,    -0.057,    -0.052,     0.016,     0.000,    -0.006,    -0.008,    -0.024,    -0.004
      0.7900,    -0.059,    -0.043,     0.003,     0.000,    -0.006,    -0.013,    -0.025,    -0.004
      0.8000,    -0.064,    -0.032,    -0.013,     0.000,    -0.006,    -0.017,    -0.025,    -0.007
      0.8100,    -0.067,    -0.020,    -0.026,     0.000,    -0.006,    -0.021,    -0.024,    -0.010
      0.8200,    -0.064,    -0.009,    -0.030,     0.000,    -0.006,    -0.025,    -0.021,    -0.013
      0.8300,    -0.051,    -0.002,    -0.025,     0.000,    -0.006,    -0.028,    -0.018,    -0.017
      0.8400,    -0.027,     0.003,    -0.014,     0.000,    -0.006,    -0.029,    -0.015,    -0.019
      0.8500,     0.003,     0.004,     0.001,     0.000,    -0.005,    -0.027,    -0.011,    -0.020
      0.8600,     0.033,     0.003,     0.014,     0.000,    -0.005,    -0.022,    -0.008,    -0.019
      0.8700,     0.058,     0.002,     0.021,     0.000,    -0.005,    -0.015,    -0.005,    -0.017
      0.8800,     0.074,     0.004,     0.020,     0.000,    -0.005,    -0.006,    -0.002,    -0.015
      0.8900,     0.079,     0.007,     0.012,     0.000,    -0.005,     0.003,     0.000,    -0.014
      0.9000,     0.076,     0.009,     0.002,     0.000,    -0.005,     0.011,     0.003,    -0.013
      0.9100,     0.069,     0.009,    -0.008,     0.000,    -0.005,     0.018,     0.006,    -0.014
      0.9200,     0.061,     0.005,    -0.016,     0.000,    -0.005,     0.024,     0.008,    -0.015
      0.9300,     0.055,    -0.004,    -0.018,     0.000,    -0.005,     0.028,     0.009,    -0.017
      0.9400,     0.050,    -0.015,    -0.017,     0.000,    -0.005,     0.031,     0.010,    -0.018
      0.9500,     0.046,    -0.025,    -0.013,     0.000,    -0.005,     0.034,     0.009,    -0.019
      0.9600,     0.039,    -0.034,    -0.009,     0.000,    -0.005,     0.036,     0.007,    -0.019
      0.9700,     0.031,    -0.040,    -0.006,     0.000,    -0.005,     0.036,     0.005,    -0.019
      0.9800,     0.020,    -0.043,    -0.006,     0.000,    -0.005,     0.036,     0.002,    -0.019
      0.9900,     0.007,    -0.042,    -0.006,     0.000,    -0.005,     0.034,    -0.000,    -0.019
