#StationCode:4584
#InstrumentKind: CSV  (20211230144738_4584)
#StartTime:2021/12/30 14:47:21.000
#RecordLength(sec):57.00
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. a:    0.914 ~    -0.933
#AmplitudeMAX. b:    3.281 ~    -3.484
#AmplitudeMAX. c:    3.186 ~    -3.035
#         ____a____ ____b____ ____c____
#PGA(mm):      9.33,    34.84,    31.86
#PGV(mm):      1.01,     2.71,     2.37
#PGD(um):       338,      376,      359
#Intensity:1.0 touC:0.084 PGA:1.8gal PGV:2.3mm/s
#Time sync.:NTP
#Movement:UP, "2021-12-30 14:47:38.900000"
#DataSequence: Time; a; b; c; Pd; Displacement; 
#Data: 4F10.3                                                                         
      0.0000,    -0.061,    -0.030,    -0.036,     0.000,    -0.023
      0.0100,     0.028,    -0.025,    -0.033,     0.000,    -0.023
      0.0200,     0.100,    -0.037,    -0.029,     0.000,    -0.022
      0.0300,     0.116,    -0.042,    -0.023,     0.000,    -0.022
      0.0400,     0.087,    -0.046,     0.013,     0.000,    -0.022
      0.0500,     0.030,    -0.054,     0.039,     0.000,    -0.022
      0.0600,     0.013,    -0.060,     0.047,     0.000,    -0.022
      0.0700,     0.006,    -0.038,     0.031,     0.000,    -0.022
      0.0800,     0.017,    -0.004,    -0.003,     0.000,    -0.022
      0.0900,     0.019,     0.034,    -0.025,     0.000,    -0.022
      0.1000,     0.012,     0.045,    -0.023,     0.000,    -0.022
      0.1100,     0.005,     0.034,    -0.015,     0.000,    -0.022
      0.1200,    -0.027,     0.023,    -0.004,     0.000,    -0.022
      0.1300,    -0.032,     0.007,     0.007,     0.000,    -0.022
      0.1400,    -0.025,    -0.002,    -0.001,     0.000,    -0.022
      0.1500,    -0.043,     0.035,    -0.021,     0.000,    -0.022
      0.1600,    -0.020,     0.045,    -0.013,     0.000,    -0.021
      0.1700,    -0.004,     0.038,    -0.014,     0.000,    -0.021
      0.1800,    -0.017,     0.038,    -0.013,     0.000,    -0.021
      0.1900,    -0.054,     0.020,    -0.024,     0.000,    -0.021
      0.2000,    -0.080,     0.009,    -0.036,     0.000,    -0.021
      0.2100,    -0.096,     0.001,    -0.047,     0.000,    -0.021
      0.2200,    -0.084,     0.001,    -0.036,     0.000,    -0.021
      0.2300,    -0.057,     0.017,    -0.029,     0.000,    -0.021
      0.2400,     0.011,     0.012,    -0.018,     0.000,    -0.021
      0.2500,     0.013,     0.013,    -0.010,     0.000,    -0.021
      0.2600,    -0.012,     0.020,     0.004,     0.000,    -0.021
      0.2700,    -0.053,     0.036,    -0.005,     0.000,    -0.021
      0.2800,    -0.099,     0.047,     0.009,     0.000,    -0.021
      0.2900,    -0.096,     0.045,    -0.001,     0.000,    -0.021
      0.3000,    -0.066,     0.024,     0.009,     0.000,    -0.021
      0.3100,    -0.041,    -0.011,    -0.012,     0.000,    -0.021
      0.3200,     0.005,    -0.032,    -0.003,     0.000,    -0.021
      0.3300,     0.013,    -0.041,    -0.019,     0.000,    -0.021
      0.3400,     0.010,    -0.033,    -0.021,     0.000,    -0.021
      0.3500,    -0.003,    -0.013,    -0.021,     0.000,    -0.021
      0.3600,    -0.025,     0.019,    -0.027,     0.000,    -0.021
      0.3700,    -0.005,     0.024,     0.002,     0.000,    -0.021
      0.3800,     0.023,     0.023,     0.011,     0.000,    -0.021
      0.3900,     0.039,     0.040,    -0.005,     0.000,    -0.021
      0.4000,     0.028,     0.054,    -0.043,     0.000,    -0.021
      0.4100,     0.000,     0.069,    -0.089,     0.000,    -0.021
      0.4200,    -0.037,     0.072,    -0.120,     0.000,    -0.021
      0.4300,    -0.029,     0.055,    -0.117,     0.000,    -0.021
      0.4400,     0.023,     0.016,    -0.075,     0.000,    -0.021
      0.4500,     0.082,    -0.014,    -0.018,     0.000,    -0.021
      0.4600,     0.113,    -0.033,     0.034,     0.000,    -0.021
      0.4700,     0.098,    -0.043,     0.062,     0.000,    -0.021
      0.4800,     0.054,    -0.009,     0.060,     0.000,    -0.021
      0.4900,     0.003,     0.017,     0.046,     0.000,    -0.021
      0.5000,    -0.037,     0.036,     0.010,     0.000,    -0.021
      0.5100,    -0.018,     0.040,     0.001,     0.000,    -0.021
      0.5200,    -0.018,     0.035,    -0.027,     0.000,    -0.021
      0.5300,     0.030,     0.001,    -0.048,     0.000,    -0.020
      0.5400,     0.084,    -0.035,    -0.049,     0.000,    -0.020
      0.5500,     0.122,    -0.055,    -0.047,     0.000,    -0.020
      0.5600,     0.155,    -0.066,    -0.033,     0.000,    -0.020
      0.5700,     0.162,    -0.069,    -0.032,     0.000,    -0.020
      0.5800,     0.146,    -0.055,    -0.019,     0.000,    -0.020
      0.5900,     0.084,    -0.043,    -0.021,     0.000,    -0.020
      0.6000,     0.032,    -0.020,    -0.014,     0.000,    -0.020
      0.6100,    -0.019,    -0.004,    -0.022,     0.000,    -0.020
      0.6200,    -0.050,     0.013,    -0.011,     0.000,    -0.020
      0.6300,    -0.077,     0.024,    -0.007,     0.000,    -0.019
      0.6400,    -0.072,     0.016,    -0.006,     0.000,    -0.019
      0.6500,    -0.090,    -0.005,    -0.002,     0.000,    -0.019
      0.6600,    -0.093,    -0.038,    -0.013,     0.000,    -0.019
      0.6700,    -0.079,    -0.063,     0.003,     0.000,    -0.019
      0.6800,    -0.053,    -0.075,     0.005,     0.000,    -0.019
      0.6900,    -0.033,    -0.072,     0.022,     0.000,    -0.019
      0.7000,     0.019,    -0.038,     0.005,     0.000,    -0.019
      0.7100,     0.050,     0.006,    -0.027,     0.000,    -0.019
      0.7200,     0.068,     0.040,    -0.058,     0.000,    -0.019
      0.7300,     0.071,     0.046,    -0.079,     0.000,    -0.019
      0.7400,     0.057,     0.016,    -0.064,     0.000,    -0.019
      0.7500,     0.023,    -0.007,    -0.028,     0.000,    -0.018
      0.7600,     0.004,    -0.048,     0.011,     0.000,    -0.018
      0.7700,    -0.019,    -0.046,     0.009,     0.000,    -0.018
      0.7800,    -0.016,    -0.034,     0.000,     0.000,    -0.018
      0.7900,    -0.018,    -0.027,    -0.018,     0.000,    -0.018
      0.8000,     0.009,    -0.018,    -0.031,     0.000,    -0.018
      0.8100,     0.040,     0.014,    -0.035,     0.000,    -0.018
      0.8200,     0.063,     0.031,    -0.018,     0.000,    -0.018
      0.8300,     0.067,     0.035,     0.008,     0.000,    -0.018
      0.8400,     0.067,     0.041,     0.021,     0.000,    -0.018
      0.8500,     0.062,     0.010,     0.014,     0.000,    -0.017
      0.8600,     0.054,    -0.041,     0.014,     0.000,    -0.017
      0.8700,     0.044,    -0.071,    -0.002,     0.000,    -0.017
      0.8800,     0.017,    -0.081,    -0.036,     0.000,    -0.017
      0.8900,     0.015,    -0.064,    -0.056,     0.000,    -0.017
      0.9000,     0.014,    -0.021,    -0.070,     0.000,    -0.017
      0.9100,     0.009,     0.019,    -0.047,     0.000,    -0.017
      0.9200,    -0.001,     0.065,    -0.015,     0.000,    -0.016
      0.9300,     0.006,     0.083,     0.026,     0.000,    -0.016
      0.9400,    -0.018,     0.074,     0.041,     0.000,    -0.016
      0.9500,    -0.007,     0.039,     0.037,     0.000,    -0.016
      0.9600,     0.021,    -0.005,     0.029,     0.000,    -0.016
      0.9700,     0.059,    -0.026,     0.026,     0.000,    -0.016
      0.9800,     0.086,    -0.027,     0.044,     0.000,    -0.016
      0.9900,     0.129,    -0.013,     0.057,     0.000,    -0.016
