#StationCode:4584
#InstrumentKind: CSV  (20210623134104_4584)
#StartTime:2021/06/23 13:40:44.010
#RecordLength(sec):55.00
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. a:    0.670 ~    -0.477
#AmplitudeMAX. b:    0.928 ~    -1.014
#AmplitudeMAX. c:    0.820 ~    -0.880
#         ____a____ ____b____ ____c____
#PGA(mm):      4.03,    10.14,     8.80
#PGV(mm):      1.20,     0.77,     1.22
#PGD(um):     19893,    53298,    34481
#Intensity:1.0 touC:0.000 PGA:1.2gal PGV:1.5mm/s
#Time sync.:NTP
#Movement:NA, "2021-06-23 13:41:04.22"
#DataSequence: Time; a; b; c; Pd; Displacement
#Data: 4F10.3                                                                               
      0.0000,     0.027,     0.051,    -0.033,     0.000,     0.010
      0.0100,     0.025,     0.064,    -0.015,     0.000,     0.010
      0.0200,     0.013,     0.065,     0.005,     0.000,     0.011
      0.0300,     0.007,     0.074,     0.015,     0.000,     0.011
      0.0400,    -0.009,     0.079,     0.013,     0.000,     0.011
      0.0500,    -0.037,     0.093,     0.002,     0.000,     0.011
      0.0600,    -0.067,     0.065,     0.004,     0.000,     0.011
      0.0700,    -0.076,     0.053,    -0.001,     0.000,     0.011
      0.0800,    -0.117,     0.036,     0.003,     0.000,     0.012
      0.0900,    -0.127,     0.011,     0.017,     0.000,     0.012
      0.1000,    -0.113,     0.014,     0.019,     0.000,     0.012
      0.1100,    -0.082,    -0.008,     0.006,     0.000,     0.012
      0.1200,    -0.064,    -0.012,    -0.004,     0.000,     0.012
      0.1300,    -0.015,    -0.014,    -0.029,     0.000,     0.012
      0.1400,     0.017,    -0.003,    -0.030,     0.000,     0.012
      0.1500,     0.035,     0.025,    -0.023,     0.000,     0.012
      0.1600,     0.014,     0.055,     0.018,     0.000,     0.012
      0.1700,     0.002,     0.059,     0.038,     0.000,     0.012
      0.1800,    -0.030,     0.052,     0.055,     0.000,     0.013
      0.1900,    -0.054,     0.033,     0.039,     0.000,     0.013
      0.2000,    -0.041,     0.002,     0.008,     0.000,     0.013
      0.2100,     0.000,    -0.012,    -0.019,     0.000,     0.013
      0.2200,     0.044,    -0.022,    -0.037,     0.000,     0.013
      0.2300,     0.066,    -0.018,    -0.029,     0.000,     0.013
      0.2400,     0.065,    -0.026,     0.022,     0.000,     0.013
      0.2500,     0.030,    -0.046,     0.054,     0.000,     0.013
      0.2600,    -0.002,    -0.070,     0.080,     0.000,     0.013
      0.2700,    -0.025,    -0.073,     0.058,     0.000,     0.013
      0.2800,    -0.041,    -0.060,     0.033,     0.000,     0.013
      0.2900,    -0.022,    -0.034,     0.000,     0.000,     0.013
      0.3000,     0.020,     0.001,    -0.028,     0.000,     0.013
      0.3100,     0.054,     0.031,    -0.012,     0.000,     0.014
      0.3200,     0.058,     0.032,     0.018,     0.000,     0.014
      0.3300,     0.069,     0.020,     0.034,     0.000,     0.014
      0.3400,     0.066,     0.003,     0.038,     0.000,     0.014
      0.3500,     0.055,    -0.041,     0.033,     0.000,     0.014
      0.3600,     0.065,    -0.040,     0.031,     0.000,     0.014
      0.3700,     0.056,    -0.051,     0.034,     0.000,     0.014
      0.3800,     0.051,    -0.054,     0.047,     0.000,     0.014
      0.3900,     0.034,    -0.037,     0.056,     0.000,     0.014
      0.4000,     0.049,    -0.012,     0.062,     0.000,     0.014
      0.4100,     0.051,     0.020,     0.053,     0.000,     0.015
      0.4200,     0.064,     0.026,     0.027,     0.000,     0.015
      0.4300,     0.076,     0.022,     0.014,     0.000,     0.015
      0.4400,     0.067,     0.016,    -0.006,     0.000,     0.015
      0.4500,     0.090,    -0.008,    -0.003,     0.000,     0.015
      0.4600,     0.081,    -0.021,     0.016,     0.000,     0.015
      0.4700,     0.084,    -0.007,     0.037,     0.000,     0.015
      0.4800,     0.100,    -0.005,     0.055,     0.000,     0.016
      0.4900,     0.095,     0.010,     0.048,     0.000,     0.016
      0.5000,     0.077,     0.013,     0.016,     0.000,     0.016
      0.5100,     0.069,     0.003,    -0.024,     0.000,     0.016
      0.5200,     0.021,     0.012,    -0.076,     0.000,     0.016
      0.5300,    -0.018,     0.017,    -0.096,     0.000,     0.016
      0.5400,    -0.028,     0.036,    -0.087,     0.000,     0.017
      0.5500,    -0.034,     0.038,    -0.075,     0.000,     0.017
      0.5600,    -0.049,     0.020,    -0.069,     0.000,     0.017
      0.5700,    -0.056,     0.008,    -0.059,     0.000,     0.017
      0.5800,    -0.080,    -0.011,    -0.054,     0.000,     0.017
      0.5900,    -0.069,    -0.014,    -0.037,     0.000,     0.017
      0.6000,    -0.045,    -0.005,    -0.005,     0.000,     0.017
      0.6100,    -0.003,     0.022,     0.032,     0.000,     0.017
      0.6200,     0.014,     0.040,     0.061,     0.000,     0.018
      0.6300,    -0.005,     0.035,     0.085,     0.000,     0.018
      0.6400,    -0.030,     0.018,     0.068,     0.000,     0.018
      0.6500,    -0.050,    -0.018,     0.064,     0.000,     0.018
      0.6600,    -0.064,    -0.042,     0.048,     0.000,     0.018
      0.6700,    -0.033,    -0.058,     0.038,     0.000,     0.018
      0.6800,    -0.004,    -0.056,     0.012,     0.000,     0.018
      0.6900,     0.008,    -0.045,    -0.000,     0.000,     0.018
      0.7000,     0.035,    -0.042,    -0.010,     0.000,     0.018
      0.7100,     0.031,    -0.035,    -0.014,     0.000,     0.018
      0.7200,     0.051,    -0.023,    -0.007,     0.000,     0.018
      0.7300,     0.065,     0.010,    -0.004,     0.000,     0.019
      0.7400,     0.073,     0.038,     0.009,     0.000,     0.019
      0.7500,     0.050,     0.050,     0.005,     0.000,     0.019
      0.7600,     0.039,     0.042,     0.014,     0.000,     0.019
      0.7700,     0.017,     0.030,     0.012,     0.000,     0.019
      0.7800,     0.007,    -0.007,     0.015,     0.000,     0.019
      0.7900,     0.010,    -0.029,     0.013,     0.000,     0.019
      0.8000,     0.027,    -0.044,    -0.002,     0.000,     0.019
      0.8100,     0.029,    -0.048,    -0.025,     0.000,     0.019
      0.8200,     0.032,    -0.033,    -0.044,     0.000,     0.019
      0.8300,     0.021,    -0.017,    -0.041,     0.000,     0.020
      0.8400,     0.004,     0.004,    -0.032,     0.000,     0.020
      0.8500,    -0.031,     0.015,     0.009,     0.000,     0.020
      0.8600,    -0.064,     0.042,     0.058,     0.000,     0.020
      0.8700,    -0.094,     0.044,     0.080,     0.000,     0.020
      0.8800,    -0.128,     0.040,     0.080,     0.000,     0.020
      0.8900,    -0.119,     0.046,     0.039,     0.000,     0.020
      0.9000,    -0.134,     0.039,    -0.008,     0.000,     0.020
      0.9100,    -0.100,     0.033,    -0.046,     0.000,     0.020
      0.9200,    -0.073,     0.024,    -0.071,     0.000,     0.020
      0.9300,    -0.057,     0.026,    -0.071,     0.000,     0.020
      0.9400,    -0.058,     0.028,    -0.081,     0.000,     0.020
      0.9500,    -0.064,     0.051,    -0.067,     0.000,     0.020
      0.9600,    -0.098,     0.057,    -0.075,     0.000,     0.020
      0.9700,    -0.101,     0.043,    -0.062,     0.000,     0.020
      0.9800,    -0.105,     0.024,    -0.036,     0.000,     0.020
      0.9900,    -0.068,     0.007,    -0.000,     0.000,     0.020
      1.0000,    -0.053,    -0.013,     0.021,     0.000,     0.020
      1.0100,    -0.011,    -0.037,     0.043,     0.000,     0.020
      1.0200,     0.004,    -0.030,     0.061,     0.000,     0.020
      1.0300,     0.050,    -0.019,     0.066,     0.000,     0.020
      1.0400,     0.075,    -0.006,     0.065,     0.000,     0.020
      1.0500,     0.093,    -0.005,     0.058,     0.000,     0.020
      1.0600,     0.083,     0.002,     0.044,     0.000,     0.020
      1.0700,     0.062,     0.016,     0.024,     0.000,     0.019
      1.0800,     0.049,     0.016,    -0.013,     0.000,     0.019
      1.0900,     0.029,     0.010,    -0.040,     0.000,     0.019
      1.1000,     0.003,     0.020,    -0.033,     0.000,     0.019
      1.1100,    -0.008,     0.025,    -0.024,     0.000,     0.019
      1.1200,    -0.044,     0.040,    -0.004,     0.000,     0.019
      1.1300,    -0.061,     0.039,    -0.003,     0.000,     0.019
      1.1400,    -0.055,     0.023,    -0.012,     0.000,     0.019
      1.1500,    -0.043,     0.024,    -0.027,     0.000,     0.019
      1.1600,    -0.004,     0.021,    -0.041,     0.000,     0.019
      1.1700,     0.011,     0.015,    -0.036,     0.000,     0.019
      1.1800,     0.012,     0.002,    -0.021,     0.000,     0.019
      1.1900,     0.011,     0.016,    -0.016,     0.000,     0.019
      1.2000,     0.014,     0.020,    -0.023,     0.000,     0.019
      1.2100,     0.001,     0.028,    -0.017,     0.000,     0.019
      1.2200,     0.021,     0.038,    -0.009,     0.000,     0.019
      1.2300,     0.026,     0.046,     0.007,     0.000,     0.019
      1.2400,     0.038,     0.051,     0.029,     0.000,     0.019
      1.2500,     0.064,     0.047,     0.038,     0.000,     0.019
      1.2600,     0.067,     0.050,     0.032,     0.000,     0.019
      1.2700,     0.083,     0.054,     0.019,     0.000,     0.019
      1.2800,     0.067,     0.061,    -0.003,     0.000,     0.019
      1.2900,     0.049,     0.057,    -0.032,     0.000,     0.019
      1.3000,     0.030,     0.048,    -0.051,     0.000,     0.019
      1.3100,     0.029,     0.022,    -0.057,     0.000,     0.019
