#StationCode:5067
#InstrumentKind: CSV  (20211129071200_5067)
#StartTime:2021/11/29 07:11:50.000
#RecordLength(sec):141.00
#SampleRate(Hz): 100
#AmplitudeUnit:  gal. DCoffset(corr)
#AmplitudeMAX. a:    0.248 ~    -0.262
#AmplitudeMAX. b:    0.993 ~    -1.032
#AmplitudeMAX. c:    0.739 ~    -0.662
#         ____a____ ____b____ ____c____
#PGA(mm):      2.62,    10.32,     7.39
#PGV(mm):      0.30,     0.82,     0.35
#PGD(um):       270,      175,      190
#Intensity:1.0 touC:0.000 PGA:1.0gal PGV:0.4mm/s
#Time sync.:NTP
#Movement:NA, "2021-11-29 07:12:00.270000"
#DataSequence: Time; a; b; c; Pd; Displacement; pgvA; pgvB; pgvC
#Data: 4F10.3                                                        
      0.0000,    -0.093,     0.054,     0.076,     0.010,     0.002,    -0.012,     0.010,     0.033
      0.0100,    -0.140,     0.053,     0.051,     0.010,     0.002,    -0.023,     0.015,     0.035
      0.0200,    -0.166,     0.047,     0.011,     0.010,     0.003,    -0.035,     0.019,     0.034
      0.0300,    -0.151,     0.038,    -0.036,     0.010,     0.003,    -0.047,     0.022,     0.029
      0.0400,    -0.099,     0.029,    -0.074,     0.010,     0.003,    -0.055,     0.024,     0.020
      0.0500,    -0.033,     0.023,    -0.088,     0.010,     0.003,    -0.056,     0.024,     0.009
      0.0600,     0.016,     0.023,    -0.071,     0.010,     0.003,    -0.051,     0.025,    -0.000
      0.0700,     0.022,     0.028,    -0.031,     0.010,     0.003,    -0.044,     0.025,    -0.007
      0.0800,    -0.017,     0.034,     0.014,     0.010,     0.003,    -0.039,     0.026,    -0.008
      0.0900,    -0.080,     0.034,     0.045,     0.010,     0.003,    -0.039,     0.027,    -0.006
      0.1000,    -0.132,     0.024,     0.049,     0.010,     0.003,    -0.044,     0.027,    -0.002
      0.1100,    -0.145,     0.006,     0.029,     0.010,     0.003,    -0.052,     0.026,     0.000
      0.1200,    -0.107,    -0.015,    -0.002,     0.010,     0.003,    -0.058,     0.023,     0.000
      0.1300,    -0.029,    -0.029,    -0.026,     0.010,     0.003,    -0.057,     0.018,    -0.002
      0.1400,     0.060,    -0.028,    -0.029,     0.010,     0.003,    -0.049,     0.013,    -0.006
      0.1500,     0.131,    -0.011,    -0.007,     0.010,     0.003,    -0.033,     0.010,    -0.009
      0.1600,     0.165,     0.018,     0.027,     0.010,     0.003,    -0.013,     0.009,    -0.008
      0.1700,     0.161,     0.046,     0.056,     0.010,     0.003,     0.006,     0.010,    -0.005
      0.1800,     0.132,     0.061,     0.063,     0.010,     0.003,     0.022,     0.014,     0.000
      0.1900,     0.094,     0.056,     0.041,     0.010,     0.003,     0.034,     0.017,     0.004
      0.2000,     0.062,     0.033,    -0.003,     0.010,     0.003,     0.041,     0.019,     0.004
      0.2100,     0.038,     0.001,    -0.052,     0.010,     0.003,     0.044,     0.018,     0.000
      0.2200,     0.021,    -0.028,    -0.087,     0.010,     0.003,     0.045,     0.015,    -0.008
      0.2300,     0.005,    -0.041,    -0.095,     0.010,     0.003,     0.045,     0.009,    -0.017
      0.2400,    -0.012,    -0.034,    -0.077,     0.010,     0.003,     0.042,     0.004,    -0.025
      0.2500,    -0.025,    -0.010,    -0.041,     0.010,     0.003,     0.038,     0.000,    -0.029
      0.2600,    -0.028,     0.021,    -0.003,     0.010,     0.003,     0.034,    -0.001,    -0.030
      0.2700,    -0.016,     0.048,     0.025,     0.010,     0.003,     0.030,     0.002,    -0.027
      0.2800,     0.009,     0.061,     0.039,     0.010,     0.003,     0.029,     0.006,    -0.022
      0.2900,     0.033,     0.058,     0.042,     0.010,     0.004,     0.029,     0.010,    -0.017
      0.3000,     0.045,     0.042,     0.040,     0.010,     0.004,     0.032,     0.012,    -0.012
      0.3100,     0.036,     0.024,     0.037,     0.010,     0.004,     0.034,     0.013,    -0.008
      0.3200,     0.008,     0.009,     0.032,     0.010,     0.004,     0.034,     0.013,    -0.005
      0.3300,    -0.026,     0.005,     0.021,     0.010,     0.004,     0.031,     0.011,    -0.002
      0.3400,    -0.048,     0.009,     0.001,     0.010,     0.004,     0.025,     0.009,    -0.001
      0.3500,    -0.047,     0.019,    -0.028,     0.010,     0.004,     0.019,     0.008,    -0.003
      0.3600,    -0.022,     0.029,    -0.063,     0.010,     0.004,     0.014,     0.009,    -0.007
      0.3700,     0.014,     0.036,    -0.094,     0.010,     0.004,     0.013,     0.009,    -0.015
      0.3800,     0.045,     0.037,    -0.115,     0.010,     0.004,     0.015,     0.011,    -0.024
      0.3900,     0.055,     0.035,    -0.118,     0.010,     0.004,     0.018,     0.012,    -0.033
      0.4000,     0.041,     0.032,    -0.104,     0.010,     0.004,     0.022,     0.012,    -0.041
      0.4100,     0.010,     0.029,    -0.076,     0.010,     0.004,     0.022,     0.013,    -0.046
